scenario,flowId,txPackets,rxPackets,lostPackets,delaySum,jitterSum,throughput,zone_label
Urban,5908,0,0,0,0.0,0.0,0.0,1
Urban,5909,0,0,0,0.0,0.0,0.0,1
Urban,5910,0,0,0,0.0,0.0,0.0,1
Urban,5911,0,0,0,0.0,0.0,0.0,1
Urban,5912,0,0,0,0.0,0.0,0.0,1
Urban,5913,0,0,0,0.0,0.0,0.0,1
Urban,5914,0,0,0,0.0,0.0,0.0,1
Urban,5915,0,0,0,0.0,0.0,0.0,1
Urban,5916,0,0,0,0.0,0.0,0.0,1
Urban,5917,0,0,0,0.0,0.0,0.0,1
Urban,5918,0,0,0,0.0,0.0,0.0,1
Urban,5919,0,0,0,0.0,0.0,0.0,1
Urban,5920,0,0,0,0.0,0.0,0.0,1
Urban,5921,0,0,0,0.0,0.0,0.0,1
Urban,5922,0,0,0,0.0,0.0,0.0,1
Urban,5923,0,0,0,0.0,0.0,0.0,1
Urban,5924,0,0,0,0.0,0.0,0.0,1
Urban,5925,0,0,0,0.0,0.0,0.0,1
Urban,5926,0,0,0,0.0,0.0,0.0,1
Urban,5927,0,0,0,0.0,0.0,0.0,1
Urban,5928,0,0,0,0.0,0.0,0.0,1
Urban,5929,0,0,0,0.0,0.0,0.0,1
Urban,5930,0,0,0,0.0,0.0,0.0,1
Urban,5931,0,0,0,0.0,0.0,0.0,1
Urban,5932,0,0,0,0.0,0.0,0.0,1
Urban,5933,0,0,0,0.0,0.0,0.0,1
Urban,5934,0,0,0,0.0,0.0,0.0,1
Urban,5935,0,0,0,0.0,0.0,0.0,1
Urban,5936,0,0,0,0.0,0.0,0.0,1
Urban,5937,0,0,0,0.0,0.0,0.0,1
Urban,5938,0,0,0,0.0,0.0,0.0,1
Urban,5939,0,0,0,0.0,0.0,0.0,1
Urban,5940,0,0,0,0.0,0.0,0.0,1
Urban,5941,0,0,0,0.0,0.0,0.0,1
Urban,5942,0,0,0,0.0,0.0,0.0,1
Urban,5943,0,0,0,0.0,0.0,0.0,1
Urban,5944,0,0,0,0.0,0.0,0.0,1
Urban,5945,0,0,0,0.0,0.0,0.0,1
Urban,5946,0,0,0,0.0,0.0,0.0,1
Urban,5947,0,0,0,0.0,0.0,0.0,1
Urban,5948,0,0,0,0.0,0.0,0.0,1
Urban,5949,0,0,0,0.0,0.0,0.0,1
Urban,5950,0,0,0,0.0,0.0,0.0,1
Urban,5951,0,0,0,0.0,0.0,0.0,1
Urban,5952,0,0,0,0.0,0.0,0.0,1
Urban,5953,0,0,0,0.0,0.0,0.0,1
Urban,5954,0,0,0,0.0,0.0,0.0,1
Urban,5955,0,0,0,0.0,0.0,0.0,1
Urban,5956,0,0,0,0.0,0.0,0.0,1
Urban,5957,0,0,0,0.0,0.0,0.0,1
Urban,5958,0,0,0,0.0,0.0,0.0,1
Urban,5959,0,0,0,0.0,0.0,0.0,1
Urban,5960,0,0,0,0.0,0.0,0.0,1
Urban,5961,0,0,0,0.0,0.0,0.0,1
Urban,5962,0,0,0,0.0,0.0,0.0,1
Urban,5963,0,0,0,0.0,0.0,0.0,1
Urban,5964,0,0,0,0.0,0.0,0.0,1
Urban,5965,0,0,0,0.0,0.0,0.0,1
Urban,5966,0,0,0,0.0,0.0,0.0,1
Urban,5967,0,0,0,0.0,0.0,0.0,1
Urban,5968,0,0,0,0.0,0.0,0.0,1
Urban,5969,0,0,0,0.0,0.0,0.0,1
Urban,5970,0,0,0,0.0,0.0,0.0,1
Urban,5971,0,0,0,0.0,0.0,0.0,1
Urban,5972,0,0,0,0.0,0.0,0.0,1
Urban,5973,0,0,0,0.0,0.0,0.0,1
Urban,5974,0,0,0,0.0,0.0,0.0,1
Urban,5975,0,0,0,0.0,0.0,0.0,1
Urban,5976,0,0,0,0.0,0.0,0.0,1
Urban,5977,0,0,0,0.0,0.0,0.0,1
Urban,5978,0,0,0,0.0,0.0,0.0,1
Urban,5979,0,0,0,0.0,0.0,0.0,1
Urban,5980,0,0,0,0.0,0.0,0.0,1
Urban,5981,0,0,0,0.0,0.0,0.0,1
Urban,5982,0,0,0,0.0,0.0,0.0,1
Urban,5983,0,0,0,0.0,0.0,0.0,1
Urban,5984,0,0,0,0.0,0.0,0.0,1
Urban,5985,0,0,0,0.0,0.0,0.0,1
Urban,5986,0,0,0,0.0,0.0,0.0,1
Urban,5987,0,0,0,0.0,0.0,0.0,1
Urban,5988,0,0,0,0.0,0.0,0.0,1
Urban,5989,0,0,0,0.0,0.0,0.0,1
Urban,5990,0,0,0,0.0,0.0,0.0,1
Urban,5991,0,0,0,0.0,0.0,0.0,1
Urban,5992,0,0,0,0.0,0.0,0.0,1
Urban,5993,0,0,0,0.0,0.0,0.0,1
Urban,5994,0,0,0,0.0,0.0,0.0,1
Urban,5995,0,0,0,0.0,0.0,0.0,1
Urban,5996,0,0,0,0.0,0.0,0.0,1
Urban,5997,0,0,0,0.0,0.0,0.0,1
Urban,5998,0,0,0,0.0,0.0,0.0,1
Urban,5999,0,0,0,0.0,0.0,0.0,1
Urban,6000,0,0,0,0.0,0.0,0.0,1
Urban,6001,0,0,0,0.0,0.0,0.0,1
Urban,6002,0,0,0,0.0,0.0,0.0,1
Urban,6003,0,0,0,0.0,0.0,0.0,1
Urban,6004,0,0,0,0.0,0.0,0.0,1
Urban,6005,0,0,0,0.0,0.0,0.0,1
Urban,6006,0,0,0,0.0,0.0,0.0,1
Urban,6007,0,0,0,0.0,0.0,0.0,1
Urban,6008,0,0,0,0.0,0.0,0.0,1
Urban,6009,0,0,0,0.0,0.0,0.0,1
Urban,6010,0,0,0,0.0,0.0,0.0,1
Urban,6011,0,0,0,0.0,0.0,0.0,1
Urban,6012,0,0,0,0.0,0.0,0.0,1
Urban,6013,0,0,0,0.0,0.0,0.0,1
Urban,6014,0,0,0,0.0,0.0,0.0,1
Urban,6015,0,0,0,0.0,0.0,0.0,1
Urban,6016,0,0,0,0.0,0.0,0.0,1
Urban,6017,0,0,0,0.0,0.0,0.0,1
Urban,6018,0,0,0,0.0,0.0,0.0,1
Urban,6019,0,0,0,0.0,0.0,0.0,1
Urban,6020,0,0,0,0.0,0.0,0.0,1
Urban,6021,0,0,0,0.0,0.0,0.0,1
Urban,6022,0,0,0,0.0,0.0,0.0,1
Urban,6023,0,0,0,0.0,0.0,0.0,1
Urban,6024,0,0,0,0.0,0.0,0.0,1
Urban,6025,0,0,0,0.0,0.0,0.0,1
Urban,6026,0,0,0,0.0,0.0,0.0,1
Urban,6027,0,0,0,0.0,0.0,0.0,1
Urban,6028,0,0,0,0.0,0.0,0.0,1
Urban,6029,0,0,0,0.0,0.0,0.0,1
Urban,6030,0,0,0,0.0,0.0,0.0,1
Urban,6031,0,0,0,0.0,0.0,0.0,1
Urban,6032,0,0,0,0.0,0.0,0.0,1
Urban,6033,0,0,0,0.0,0.0,0.0,1
Urban,6034,0,0,0,0.0,0.0,0.0,1
Urban,6035,0,0,0,0.0,0.0,0.0,1
Urban,6036,0,0,0,0.0,0.0,0.0,1
Urban,6037,0,0,0,0.0,0.0,0.0,1
Urban,6038,0,0,0,0.0,0.0,0.0,1
Urban,6039,0,0,0,0.0,0.0,0.0,1
Urban,6040,0,0,0,0.0,0.0,0.0,1
Urban,6041,0,0,0,0.0,0.0,0.0,1
Urban,6042,0,0,0,0.0,0.0,0.0,1
Urban,6043,0,0,0,0.0,0.0,0.0,1
Urban,6044,0,0,0,0.0,0.0,0.0,1
Urban,6045,0,0,0,0.0,0.0,0.0,1
Urban,6046,0,0,0,0.0,0.0,0.0,1
Urban,6047,0,0,0,0.0,0.0,0.0,1
Urban,6048,0,0,0,0.0,0.0,0.0,1
Urban,6049,0,0,0,0.0,0.0,0.0,1
Urban,6050,0,0,0,0.0,0.0,0.0,1
Urban,6051,0,0,0,0.0,0.0,0.0,1
Urban,6052,0,0,0,0.0,0.0,0.0,1
Urban,6053,0,0,0,0.0,0.0,0.0,1
Urban,6054,0,0,0,0.0,0.0,0.0,1
Urban,6055,0,0,0,0.0,0.0,0.0,1
Urban,6056,0,0,0,0.0,0.0,0.0,1
Urban,6057,0,0,0,0.0,0.0,0.0,1
Urban,6058,0,0,0,0.0,0.0,0.0,1
Urban,6059,0,0,0,0.0,0.0,0.0,1
Urban,6060,0,0,0,0.0,0.0,0.0,1
Urban,6061,0,0,0,0.0,0.0,0.0,1
Urban,6062,0,0,0,0.0,0.0,0.0,1
Urban,6063,0,0,0,0.0,0.0,0.0,1
Urban,6064,0,0,0,0.0,0.0,0.0,1
Urban,6065,0,0,0,0.0,0.0,0.0,1
Urban,6066,0,0,0,0.0,0.0,0.0,1
Urban,6067,0,0,0,0.0,0.0,0.0,1
Urban,6068,0,0,0,0.0,0.0,0.0,1
Urban,6069,0,0,0,0.0,0.0,0.0,1
Urban,6070,0,0,0,0.0,0.0,0.0,1
Urban,6071,0,0,0,0.0,0.0,0.0,1
Urban,6072,0,0,0,0.0,0.0,0.0,1
Urban,6073,0,0,0,0.0,0.0,0.0,1
Urban,6074,0,0,0,0.0,0.0,0.0,1
Urban,6075,0,0,0,0.0,0.0,0.0,1
Urban,6076,0,0,0,0.0,0.0,0.0,1
Urban,6077,0,0,0,0.0,0.0,0.0,1
Urban,6078,0,0,0,0.0,0.0,0.0,1
Urban,6079,0,0,0,0.0,0.0,0.0,1
Urban,6080,0,0,0,0.0,0.0,0.0,1
Urban,6081,0,0,0,0.0,0.0,0.0,1
Urban,6082,0,0,0,0.0,0.0,0.0,1
Urban,6083,0,0,0,0.0,0.0,0.0,1
Urban,6084,0,0,0,0.0,0.0,0.0,1
Urban,6085,0,0,0,0.0,0.0,0.0,1
Urban,6086,0,0,0,0.0,0.0,0.0,1
Urban,6087,0,0,0,0.0,0.0,0.0,1
Urban,6088,0,0,0,0.0,0.0,0.0,1
Urban,6089,0,0,0,0.0,0.0,0.0,1
Urban,6090,0,0,0,0.0,0.0,0.0,1
Urban,6091,0,0,0,0.0,0.0,0.0,1
Urban,6092,0,0,0,0.0,0.0,0.0,1
Urban,6093,0,0,0,0.0,0.0,0.0,1
Urban,6094,0,0,0,0.0,0.0,0.0,1
Urban,6095,0,0,0,0.0,0.0,0.0,1
Urban,6096,0,0,0,0.0,0.0,0.0,1
Urban,6097,0,0,0,0.0,0.0,0.0,1
Urban,6098,0,0,0,0.0,0.0,0.0,1
Urban,6099,0,0,0,0.0,0.0,0.0,1
Urban,6100,0,0,0,0.0,0.0,0.0,1
Urban,6101,0,0,0,0.0,0.0,0.0,1
Urban,6102,0,0,0,0.0,0.0,0.0,1
Urban,6103,0,0,0,0.0,0.0,0.0,1
Urban,6104,0,0,0,0.0,0.0,0.0,1
Urban,6105,0,0,0,0.0,0.0,0.0,1
Urban,6106,0,0,0,0.0,0.0,0.0,1
Urban,6107,0,0,0,0.0,0.0,0.0,1
Urban,6108,0,0,0,0.0,0.0,0.0,1
Urban,6109,0,0,0,0.0,0.0,0.0,1
Urban,6110,0,0,0,0.0,0.0,0.0,1
Urban,6111,0,0,0,0.0,0.0,0.0,1
Urban,6112,0,0,0,0.0,0.0,0.0,1
Urban,6113,0,0,0,0.0,0.0,0.0,1
Urban,6114,0,0,0,0.0,0.0,0.0,1
Urban,6115,0,0,0,0.0,0.0,0.0,1
Urban,6116,0,0,0,0.0,0.0,0.0,1
Urban,6117,0,0,0,0.0,0.0,0.0,1
Urban,6118,0,0,0,0.0,0.0,0.0,1
Urban,6119,0,0,0,0.0,0.0,0.0,1
Urban,6120,0,0,0,0.0,0.0,0.0,1
Urban,6121,0,0,0,0.0,0.0,0.0,1
Urban,6122,0,0,0,0.0,0.0,0.0,1
Urban,6123,0,0,0,0.0,0.0,0.0,1
Urban,6124,0,0,0,0.0,0.0,0.0,1
Urban,6125,0,0,0,0.0,0.0,0.0,1
Urban,6126,0,0,0,0.0,0.0,0.0,1
Urban,6127,0,0,0,0.0,0.0,0.0,1
Urban,6128,0,0,0,0.0,0.0,0.0,1
Urban,6129,0,0,0,0.0,0.0,0.0,1
Urban,6130,0,0,0,0.0,0.0,0.0,1
Urban,6131,0,0,0,0.0,0.0,0.0,1
Urban,6132,0,0,0,0.0,0.0,0.0,1
Urban,6133,0,0,0,0.0,0.0,0.0,1
Urban,6134,0,0,0,0.0,0.0,0.0,1
Urban,6135,0,0,0,0.0,0.0,0.0,1
Urban,6136,0,0,0,0.0,0.0,0.0,1
Urban,6137,0,0,0,0.0,0.0,0.0,1
Urban,6138,0,0,0,0.0,0.0,0.0,1
Urban,6139,0,0,0,0.0,0.0,0.0,1
Urban,6140,0,0,0,0.0,0.0,0.0,1
Urban,6141,0,0,0,0.0,0.0,0.0,1
Urban,6142,0,0,0,0.0,0.0,0.0,1
Urban,6143,0,0,0,0.0,0.0,0.0,1
Urban,6144,0,0,0,0.0,0.0,0.0,1
Urban,6145,0,0,0,0.0,0.0,0.0,1
Urban,6146,0,0,0,0.0,0.0,0.0,1
Urban,6147,0,0,0,0.0,0.0,0.0,1
Urban,6148,0,0,0,0.0,0.0,0.0,1
Urban,6149,0,0,0,0.0,0.0,0.0,1
Urban,6150,0,0,0,0.0,0.0,0.0,1
Urban,6151,0,0,0,0.0,0.0,0.0,1
Urban,6152,0,0,0,0.0,0.0,0.0,1
Urban,6153,0,0,0,0.0,0.0,0.0,1
Urban,6154,0,0,0,0.0,0.0,0.0,1
Urban,6155,0,0,0,0.0,0.0,0.0,1
Urban,6156,0,0,0,0.0,0.0,0.0,1
Urban,6157,0,0,0,0.0,0.0,0.0,1
Urban,6158,0,0,0,0.0,0.0,0.0,1
Urban,6159,0,0,0,0.0,0.0,0.0,1
Urban,6160,0,0,0,0.0,0.0,0.0,1
Urban,6161,0,0,0,0.0,0.0,0.0,1
Urban,6162,0,0,0,0.0,0.0,0.0,1
Urban,6163,0,0,0,0.0,0.0,0.0,1
Urban,6164,0,0,0,0.0,0.0,0.0,1
Urban,6165,0,0,0,0.0,0.0,0.0,1
Urban,6166,0,0,0,0.0,0.0,0.0,1
Urban,6167,0,0,0,0.0,0.0,0.0,1
Urban,6168,0,0,0,0.0,0.0,0.0,1
Urban,6169,0,0,0,0.0,0.0,0.0,1
Urban,6170,0,0,0,0.0,0.0,0.0,1
Urban,6171,0,0,0,0.0,0.0,0.0,1
Urban,6172,0,0,0,0.0,0.0,0.0,1
Urban,6173,0,0,0,0.0,0.0,0.0,1
Urban,6174,0,0,0,0.0,0.0,0.0,1
Urban,6175,0,0,0,0.0,0.0,0.0,1
Urban,6176,0,0,0,0.0,0.0,0.0,1
Urban,6177,0,0,0,0.0,0.0,0.0,1
Urban,6178,0,0,0,0.0,0.0,0.0,1
Urban,6179,0,0,0,0.0,0.0,0.0,1
Urban,6180,0,0,0,0.0,0.0,0.0,1
Urban,6181,0,0,0,0.0,0.0,0.0,1
Urban,6182,0,0,0,0.0,0.0,0.0,1
Urban,6183,0,0,0,0.0,0.0,0.0,1
Urban,6184,0,0,0,0.0,0.0,0.0,1
Urban,6185,0,0,0,0.0,0.0,0.0,1
Urban,6186,0,0,0,0.0,0.0,0.0,1
Urban,6187,0,0,0,0.0,0.0,0.0,1
Urban,6188,0,0,0,0.0,0.0,0.0,1
Urban,6189,0,0,0,0.0,0.0,0.0,1
Urban,6190,0,0,0,0.0,0.0,0.0,1
Urban,6191,0,0,0,0.0,0.0,0.0,1
Urban,6192,0,0,0,0.0,0.0,0.0,1
Urban,6193,0,0,0,0.0,0.0,0.0,1
Urban,6194,0,0,0,0.0,0.0,0.0,1
Urban,6195,0,0,0,0.0,0.0,0.0,1
Urban,6196,0,0,0,0.0,0.0,0.0,1
Urban,6197,0,0,0,0.0,0.0,0.0,1
Urban,6198,0,0,0,0.0,0.0,0.0,1
Urban,6199,0,0,0,0.0,0.0,0.0,1
Urban,6200,0,0,0,0.0,0.0,0.0,1
Urban,6201,0,0,0,0.0,0.0,0.0,1
Urban,6202,0,0,0,0.0,0.0,0.0,1
Urban,6203,0,0,0,0.0,0.0,0.0,1
Urban,6204,0,0,0,0.0,0.0,0.0,1
Urban,6205,0,0,0,0.0,0.0,0.0,1
Urban,6206,0,0,0,0.0,0.0,0.0,1
Urban,6207,0,0,0,0.0,0.0,0.0,1
Urban,6208,0,0,0,0.0,0.0,0.0,1
Urban,6209,0,0,0,0.0,0.0,0.0,1
Urban,6210,0,0,0,0.0,0.0,0.0,1
Urban,6211,0,0,0,0.0,0.0,0.0,1
Urban,6212,0,0,0,0.0,0.0,0.0,1
Urban,6213,0,0,0,0.0,0.0,0.0,1
Urban,6214,0,0,0,0.0,0.0,0.0,1
Urban,6215,0,0,0,0.0,0.0,0.0,1
Urban,6216,0,0,0,0.0,0.0,0.0,1
Urban,6217,0,0,0,0.0,0.0,0.0,1
Urban,6218,0,0,0,0.0,0.0,0.0,1
Urban,6219,0,0,0,0.0,0.0,0.0,1
Urban,6220,0,0,0,0.0,0.0,0.0,1
Urban,6221,0,0,0,0.0,0.0,0.0,1
Urban,6222,0,0,0,0.0,0.0,0.0,1
Urban,6223,0,0,0,0.0,0.0,0.0,1
Urban,6224,0,0,0,0.0,0.0,0.0,1
Urban,6225,0,0,0,0.0,0.0,0.0,1
Urban,6226,0,0,0,0.0,0.0,0.0,1
Urban,6227,0,0,0,0.0,0.0,0.0,1
Urban,6228,0,0,0,0.0,0.0,0.0,1
Urban,6229,0,0,0,0.0,0.0,0.0,1
Urban,6230,0,0,0,0.0,0.0,0.0,1
Urban,6231,0,0,0,0.0,0.0,0.0,1
Urban,6232,0,0,0,0.0,0.0,0.0,1
Urban,6233,0,0,0,0.0,0.0,0.0,1
Urban,6234,0,0,0,0.0,0.0,0.0,1
Urban,6235,0,0,0,0.0,0.0,0.0,1
Urban,6236,0,0,0,0.0,0.0,0.0,1
Urban,6237,0,0,0,0.0,0.0,0.0,1
Urban,6238,0,0,0,0.0,0.0,0.0,1
Urban,6239,0,0,0,0.0,0.0,0.0,1
Urban,6240,0,0,0,0.0,0.0,0.0,1
Urban,6241,0,0,0,0.0,0.0,0.0,1
Urban,6242,0,0,0,0.0,0.0,0.0,1
Urban,6243,0,0,0,0.0,0.0,0.0,1
Urban,6244,0,0,0,0.0,0.0,0.0,1
Urban,6245,0,0,0,0.0,0.0,0.0,1
Urban,6246,0,0,0,0.0,0.0,0.0,1
Urban,6247,0,0,0,0.0,0.0,0.0,1
Urban,6248,0,0,0,0.0,0.0,0.0,1
Urban,6249,0,0,0,0.0,0.0,0.0,1
Urban,6250,0,0,0,0.0,0.0,0.0,1
Urban,6251,0,0,0,0.0,0.0,0.0,1
Urban,6252,0,0,0,0.0,0.0,0.0,1
Urban,6253,0,0,0,0.0,0.0,0.0,1
Urban,6254,0,0,0,0.0,0.0,0.0,1
Urban,6255,0,0,0,0.0,0.0,0.0,1
Urban,6256,0,0,0,0.0,0.0,0.0,1
Urban,6257,0,0,0,0.0,0.0,0.0,1
Urban,6258,0,0,0,0.0,0.0,0.0,1
Urban,6259,0,0,0,0.0,0.0,0.0,1
Urban,6260,0,0,0,0.0,0.0,0.0,1
Urban,6261,0,0,0,0.0,0.0,0.0,1
Urban,6262,0,0,0,0.0,0.0,0.0,1
Urban,6263,0,0,0,0.0,0.0,0.0,1
Urban,6264,0,0,0,0.0,0.0,0.0,1
Urban,6265,0,0,0,0.0,0.0,0.0,1
Urban,6266,0,0,0,0.0,0.0,0.0,1
Urban,6267,0,0,0,0.0,0.0,0.0,1
Urban,6268,0,0,0,0.0,0.0,0.0,1
Urban,6269,0,0,0,0.0,0.0,0.0,1
Urban,6270,0,0,0,0.0,0.0,0.0,1
Urban,6271,0,0,0,0.0,0.0,0.0,1
Urban,6272,0,0,0,0.0,0.0,0.0,1
Urban,6273,0,0,0,0.0,0.0,0.0,1
Urban,6274,0,0,0,0.0,0.0,0.0,1
Urban,6275,0,0,0,0.0,0.0,0.0,1
Urban,6276,0,0,0,0.0,0.0,0.0,1
Urban,6277,0,0,0,0.0,0.0,0.0,1
Urban,6278,0,0,0,0.0,0.0,0.0,1
Urban,6279,0,0,0,0.0,0.0,0.0,1
Urban,6280,0,0,0,0.0,0.0,0.0,1
Urban,6281,0,0,0,0.0,0.0,0.0,1
Urban,6282,0,0,0,0.0,0.0,0.0,1
Urban,6283,0,0,0,0.0,0.0,0.0,1
Urban,6284,0,0,0,0.0,0.0,0.0,1
Urban,6285,0,0,0,0.0,0.0,0.0,1
Urban,6286,0,0,0,0.0,0.0,0.0,1
Urban,6287,0,0,0,0.0,0.0,0.0,1
Urban,6288,0,0,0,0.0,0.0,0.0,1
Urban,6289,0,0,0,0.0,0.0,0.0,1
Urban,6290,0,0,0,0.0,0.0,0.0,1
Urban,6291,0,0,0,0.0,0.0,0.0,1
Urban,6292,0,0,0,0.0,0.0,0.0,1
Urban,6293,0,0,0,0.0,0.0,0.0,1
Urban,6294,0,0,0,0.0,0.0,0.0,1
Urban,6295,0,0,0,0.0,0.0,0.0,1
Urban,6296,0,0,0,0.0,0.0,0.0,1
Urban,6297,0,0,0,0.0,0.0,0.0,1
Urban,6298,0,0,0,0.0,0.0,0.0,1
Urban,6299,0,0,0,0.0,0.0,0.0,1
Urban,6300,0,0,0,0.0,0.0,0.0,1
Urban,6301,0,0,0,0.0,0.0,0.0,1
Urban,6302,0,0,0,0.0,0.0,0.0,1
Urban,6303,0,0,0,0.0,0.0,0.0,1
Urban,6304,0,0,0,0.0,0.0,0.0,1
Urban,6305,0,0,0,0.0,0.0,0.0,1
Urban,6306,0,0,0,0.0,0.0,0.0,1
Urban,6307,0,0,0,0.0,0.0,0.0,1
Urban,6308,0,0,0,0.0,0.0,0.0,1
Urban,6309,0,0,0,0.0,0.0,0.0,1
Urban,6310,0,0,0,0.0,0.0,0.0,1
Urban,6311,0,0,0,0.0,0.0,0.0,1
Urban,6312,0,0,0,0.0,0.0,0.0,1
Urban,6313,0,0,0,0.0,0.0,0.0,1
Urban,6314,0,0,0,0.0,0.0,0.0,1
Urban,6315,0,0,0,0.0,0.0,0.0,1
Urban,6316,0,0,0,0.0,0.0,0.0,1
Urban,6317,0,0,0,0.0,0.0,0.0,1
Urban,6318,0,0,0,0.0,0.0,0.0,1
Urban,6319,0,0,0,0.0,0.0,0.0,1
Urban,6320,0,0,0,0.0,0.0,0.0,1
Urban,6321,0,0,0,0.0,0.0,0.0,1
Urban,6322,0,0,0,0.0,0.0,0.0,1
Urban,6323,0,0,0,0.0,0.0,0.0,1
Urban,6324,0,0,0,0.0,0.0,0.0,1
Urban,6325,0,0,0,0.0,0.0,0.0,1
Urban,6326,0,0,0,0.0,0.0,0.0,1
Urban,6327,0,0,0,0.0,0.0,0.0,1
Urban,6328,0,0,0,0.0,0.0,0.0,1
Urban,6329,0,0,0,0.0,0.0,0.0,1
Urban,6330,0,0,0,0.0,0.0,0.0,1
Urban,6331,0,0,0,0.0,0.0,0.0,1
Urban,6332,0,0,0,0.0,0.0,0.0,1
Urban,6333,0,0,0,0.0,0.0,0.0,1
Urban,6334,0,0,0,0.0,0.0,0.0,1
Urban,6335,0,0,0,0.0,0.0,0.0,1
Urban,6336,0,0,0,0.0,0.0,0.0,1
Urban,6337,0,0,0,0.0,0.0,0.0,1
Urban,6338,0,0,0,0.0,0.0,0.0,1
Urban,6339,0,0,0,0.0,0.0,0.0,1
Urban,6340,0,0,0,0.0,0.0,0.0,1
Urban,6341,0,0,0,0.0,0.0,0.0,1
Urban,6342,0,0,0,0.0,0.0,0.0,1
Urban,6343,0,0,0,0.0,0.0,0.0,1
Urban,6344,0,0,0,0.0,0.0,0.0,1
Urban,6345,0,0,0,0.0,0.0,0.0,1
Urban,6346,0,0,0,0.0,0.0,0.0,1
Urban,6347,0,0,0,0.0,0.0,0.0,1
Urban,6348,0,0,0,0.0,0.0,0.0,1
Urban,6349,0,0,0,0.0,0.0,0.0,1
Urban,6350,0,0,0,0.0,0.0,0.0,1
Urban,6351,0,0,0,0.0,0.0,0.0,1
Urban,6352,0,0,0,0.0,0.0,0.0,1
Urban,6353,0,0,0,0.0,0.0,0.0,1
Urban,6354,0,0,0,0.0,0.0,0.0,1
Urban,6355,0,0,0,0.0,0.0,0.0,1
Urban,6356,0,0,0,0.0,0.0,0.0,1
Urban,6357,0,0,0,0.0,0.0,0.0,1
Urban,6358,0,0,0,0.0,0.0,0.0,1
Urban,6359,0,0,0,0.0,0.0,0.0,1
Urban,6360,0,0,0,0.0,0.0,0.0,1
Urban,6361,0,0,0,0.0,0.0,0.0,1
Urban,6362,0,0,0,0.0,0.0,0.0,1
Urban,6363,0,0,0,0.0,0.0,0.0,1
Urban,6364,0,0,0,0.0,0.0,0.0,1
Urban,6365,0,0,0,0.0,0.0,0.0,1
Urban,6366,0,0,0,0.0,0.0,0.0,1
Urban,6367,0,0,0,0.0,0.0,0.0,1
Urban,6368,0,0,0,0.0,0.0,0.0,1
Urban,6369,0,0,0,0.0,0.0,0.0,1
Urban,6370,0,0,0,0.0,0.0,0.0,1
Urban,6371,0,0,0,0.0,0.0,0.0,1
Urban,6372,0,0,0,0.0,0.0,0.0,1
Urban,6373,0,0,0,0.0,0.0,0.0,1
Urban,6374,0,0,0,0.0,0.0,0.0,1
Urban,6375,0,0,0,0.0,0.0,0.0,1
Urban,6376,0,0,0,0.0,0.0,0.0,1
Urban,6377,0,0,0,0.0,0.0,0.0,1
Urban,6378,0,0,0,0.0,0.0,0.0,1
Urban,6379,0,0,0,0.0,0.0,0.0,1
Urban,6380,0,0,0,0.0,0.0,0.0,1
Urban,6381,0,0,0,0.0,0.0,0.0,1
Urban,6382,0,0,0,0.0,0.0,0.0,1
Urban,6383,0,0,0,0.0,0.0,0.0,1
Urban,6384,0,0,0,0.0,0.0,0.0,1
Urban,6385,0,0,0,0.0,0.0,0.0,1
Urban,6386,0,0,0,0.0,0.0,0.0,1
Urban,6387,0,0,0,0.0,0.0,0.0,1
Urban,6388,0,0,0,0.0,0.0,0.0,1
Urban,6389,0,0,0,0.0,0.0,0.0,1
Urban,6390,0,0,0,0.0,0.0,0.0,1
Urban,6391,0,0,0,0.0,0.0,0.0,1
Urban,6392,0,0,0,0.0,0.0,0.0,1
Urban,6393,0,0,0,0.0,0.0,0.0,1
Urban,6394,0,0,0,0.0,0.0,0.0,1
Urban,6395,0,0,0,0.0,0.0,0.0,1
Urban,6396,0,0,0,0.0,0.0,0.0,1
Urban,6397,0,0,0,0.0,0.0,0.0,1
Urban,6398,0,0,0,0.0,0.0,0.0,1
Urban,6399,0,0,0,0.0,0.0,0.0,1
Urban,6400,0,0,0,0.0,0.0,0.0,1
Urban,6401,0,0,0,0.0,0.0,0.0,1
Urban,6402,0,0,0,0.0,0.0,0.0,1
Urban,6403,0,0,0,0.0,0.0,0.0,1
Urban,6404,0,0,0,0.0,0.0,0.0,1
Urban,6405,0,0,0,0.0,0.0,0.0,1
Urban,6406,0,0,0,0.0,0.0,0.0,1
Urban,6407,0,0,0,0.0,0.0,0.0,1
Urban,6408,0,0,0,0.0,0.0,0.0,1
Urban,6409,0,0,0,0.0,0.0,0.0,1
Urban,6410,0,0,0,0.0,0.0,0.0,1
Urban,6411,0,0,0,0.0,0.0,0.0,1
Urban,6412,0,0,0,0.0,0.0,0.0,1
Urban,6413,0,0,0,0.0,0.0,0.0,1
Urban,6414,0,0,0,0.0,0.0,0.0,1
Urban,6415,0,0,0,0.0,0.0,0.0,1
Urban,6416,0,0,0,0.0,0.0,0.0,1
Urban,6417,0,0,0,0.0,0.0,0.0,1
Urban,6418,0,0,0,0.0,0.0,0.0,1
Urban,6419,0,0,0,0.0,0.0,0.0,1
Urban,6420,0,0,0,0.0,0.0,0.0,1
Urban,6421,0,0,0,0.0,0.0,0.0,1
Urban,6422,0,0,0,0.0,0.0,0.0,1
Urban,6423,0,0,0,0.0,0.0,0.0,1
